,Latitude,Longitude
134901,8.49316,78.066619
134902,8.492102,78.032381
134903,8.414238,78.017398
134904,8.422661,78.027781
134905,8.425565,78.013831
134906,8.392931,78.013474
134907,8.905922,78.021737
134908,8.862239,77.985642
134909,12.3597778,76.5955278
134910,12.3141667,76.6565556
134911,12.29094444,76.62483333
134912,12.3141667,76.6565556
134913,23.1899555,82.3500208
134914,8.824313,77.989877
134915,8.770041,78.073751
134916,8.776357,78.102273
134917,8.83621,78.155018
134918,8.883974,78.111113
134919,8.838679,78.105125
134920,8.7074,78.00227
134921,8.736721,77.752361
134922,8.628858,77.912915
134923,8.966161,78.047362
134924,8.861302,78.050928
134925,8.722508,78.06662
134926,8.78274,78.157156
134927,8.805804,78.135064
134928,22.584,87.0499
134929,22.584,87.0499
134930,22.371,87.1248
134931,22.371,87.1248
134932,22.371,87.1248
134933,22.371,87.1248
134934,22.6168,86.8183
134935,22.6203,86.7806
134936,22.6203,86.7806
134937,28.6739166,77.3198333
134938,28.6794722,77.3086944
134939,28.6888056,77.3076944
134940,28.03,80.44
134941,28.06,80.42
134942,28.0,80.43
134943,28.16,80.36
134944,28.01,80.42
134945,28.13,80.59
134946,28.46,80.48
134947,28.06,80.41
134948,27.94,81.2
134949,27.81,81.22
134950,27.85,81.23
134951,27.78,81.23
134952,28.14,80.99
134953,28.11,81.08
134954,28.11,81.02
134955,28.14,81.03
134956,27.8,80.82
134957,27.81,80.83
134958,28.09,80.86
134959,28.15,80.83
134960,28.07,80.81
134961,27.08,83.58
134962,13.00086111,78.49219444
134963,17.5151667,75.4466667
134964,17.659911,75.9066391
134965,17.5238333,76.2039167
134966,18.233,75.6941111
134967,17.6314722,75.9046944
134968,17.4593,75.297146
134969,18.2331389,75.6996944
134970,17.6816944,75.9273056
134971,17.8096944,75.6385278
134972,17.5151667,75.4466667
134973,17.6743611,75.89825
134974,17.6596944,75.9663611
134975,17.6198056,75.9363889
134976,20.82,72.96
134977,20.84,72.85
134978,20.81,73.0
134979,20.98,73.02
134980,20.95,72.9
134981,20.84,72.98
134982,20.93,72.84
134983,23.3245734,86.5467795
134984,24.6099916,88.06275
134985,24.0284722,87.9813611
134986,24.470738,88.094961
134987,24.4832,87.5452
134988,24.6831361,89.1875583
134989,24.238,88.2716667
134990,25.7603333,75.3743333
134991,25.877354,75.60335
134992,26.3103056,75.4914444
134993,26.3835833,75.9348611
134994,26.166384,75.788745
134995,26.0244444,75.4849444
134996,23.240991,88.496029
134997,28.88,80.35
134998,27.11,80.78
134999,27.77,80.17
135000,27.77,80.44
135001,27.72,80.37
135002,27.78,80.16
135003,27.83,80.22
135004,27.88,80.34
135005,28.22,80.33
135006,28.29,80.34
135007,27.86,80.46
135008,27.79,80.54
135009,29.6433675,79.4321765
135010,29.6433705,79.4321735
135011,29.6433695,79.4321745
135012,29.79315,79.4569
135013,29.8833403,79.349993
135014,29.5929961,79.645992
135015,29.8833443,79.349989
135016,29.8833393,79.349994
135017,29.8833413,79.349992
135018,29.6433705,79.4321735
135019,29.6433685,79.4321755
135020,29.6433675,79.4321765
135021,29.8833413,79.349992
135022,29.8833413,79.349992
135023,29.730456,79.1629839
135024,29.679779,79.171046
135025,29.6844222,79.2062466
135026,29.84265,79.2129
135027,29.84265,79.2129
135028,29.8680176,79.217259
135029,29.8177601,79.2013962
135030,29.84265,79.2129
135031,29.84265,79.2129
135032,29.6433675,79.4321765
135033,29.6433675,79.4321765
135034,28.5376667,77.2381389
135035,77.225752,28.515085
135036,28.5,77.24
135037,28.5381667,77.2150278
135038,28.5346389,77.2016944
135039,28.544134,77.228442
135040,28.5245556,77.2204444
135041,26.543658,88.718869
135042,27.82,80.88
135043,27.67,80.35
135044,25.1325,75.8941667
135045,28.6367222,77.1831111
135046,28.6460833,77.2025278
135047,77.275149,28.551707
135048,28.5577222,77.2648333
135049,27.904987,80.792775
135050,21.956582,73.036946
135051,22.053105,72.806049
135052,22.198166,72.636293
135053,22.113954,72.692495
135054,21.710142,73.022061
135055,20.2811716,84.4799233
135056,20.3566,84.3628283
135057,20.1659083,84.255715
135058,20.2251419,84.1206598
135059,21.99212,72.871693
135060,21.765543,73.188512
135061,21.68987,72.97326
135062,22.5591944,72.9641389
135063,22.5332778,72.9704722
135064,22.5545,72.963951
135065,21.728496,73.023856
135066,21.920031,73.071509
135067,22.169629,72.746193
135068,22.86776,72.67881
135069,23.0201389,73.0730833
135070,22.7525,72.6844722
135071,22.611441,72.591187
135072,22.8182778,72.9389722
135073,22.794,72.587017
135074,22.9499,72.996452
135075,22.7525,72.6844722
135076,22.73105,72.8638
135077,25.222222,84.264444
135078,9.65,78.75
135079,9.76,78.26
135080,9.63,78.33
135081,9.37,77.58
135082,9.36,77.58
135083,9.34,77.63
135084,9.38,77.63
135085,9.35,77.5
135086,9.35,77.46
135087,9.4,77.51
135088,9.42,77.48
135089,9.36,77.67
135090,9.65,77.63
135091,9.58,77.7
135092,9.53,77.71
135093,9.5,77.72
135094,9.473966,77.7531309
135095,9.44,78.08
135096,9.65,78.18
135097,26.16,80.97
135098,26.23,81.24
135099,26.32,80.9
135100,26.17,81.06
135101,8.710994,77.822791
135102,8.658334,78.023106
135103,8.675059,78.025898
135104,8.78903,77.9496
135105,8.937187,78.157156
135106,8.71702,77.831725
135107,8.82681,78.16229
135108,21.11476,81.2209
135109,21.11352,81.20406
135110,21.11302,81.19204
135111,20.87,81.28
135112,26.2812778,73.00125
135113,26.2923889,73.0136111
135114,12.23816667,76.34019444
135115,13.092711,80.291474
135116,13.09925,80.28
135117,13.1126111,80.2931667
135118,13.1181667,80.2846389
135119,13.1156111,80.2889444
135120,27.57,78.65
135121,27.73,78.62
135122,27.558609,78.664508
135123,27.56,79.15
135124,27.43,78.78
135125,26.346854,86.071547
135126,27.5,79.17
135127,27.71,78.74
135128,27.54,78.93
135129,27.5123056,79.0177778
135130,27.4730833,78.2996667
135131,27.5744444,78.4938611
135132,13.066163,80.256779
135133,13.0425556,80.2063889
135134,23.171123,88.645842
135135,23.137218,88.685609
135136,23.135061,88.607244
135137,23.123567,88.655486
135138,23.220655,88.558938
135139,23.422853,88.668743
135140,23.490512,88.66332
135141,23.429585,88.67296
135142,23.417143,88.697653
135143,23.455833,88.697653
135144,25.779565,84.749889
135145,23.201888,88.589139
135146,23.188462,88.57548
135147,23.170873,88.616897
135148,23.178268,88.574282
135149,23.269985,88.394328
135150,21.893901,72.139248
135151,21.7644885,72.1519144
135152,21.7602,72.1452
135153,21.678711,72.253304
135154,21.7749722,72.1478889
135155,26.8319444,76.1514167
135156,26.91925,75.7196389
135157,26.9719722,75.3807222
135158,26.6971111,75.6755556
135159,26.6798056,75.2299722
135160,26.6446111,76.0857222
135161,26.8737222,75.2410833
135162,26.7089633,75.8950866
135163,26.7098333,75.8951111
135164,27.1328889,75.9566111
135165,27.1396667,75.9760833
135166,26.91925,75.7196389
135167,27.2007778,75.80975
135168,13.1518889,80.3631944
135169,13.1585556,80.31875
135170,13.1014722,80.2395278
135171,13.0833611,80.2394722
135172,13.1374444,80.3569167
135173,13.1572222,80.4351944
135174,13.0835,80.2301667
135175,13.0978611,80.2396111
135176,13.2116111,80.4183333
135177,12.1563333,80.3200556
135178,13.0453611,80.2376111
135179,13.0453611,80.2376111
135180,12.9936389,80.2339167
135181,13.0433889,80.2064167
135182,12.9222778,80.2391389
135183,12.1023889,80.0193056
135184,13.6348889,80.3180556
135185,22.9889167,71.4665278
135186,22.7248611,71.6273056
135187,22.8591389,71.7885833
135188,22.6368611,71.4577222
135189,22.7248611,71.6273056
135190,22.6424,71.593
135191,22.5740556,71.2023333
135192,22.7248611,71.6273056
135193,22.7442,71.6301
135194,28.8419722,78.7706667
135195,30.21461,79.454215
135196,30.511872,78.32612
135197,79.4506699,30.230724
135198,30.315869,79.506246
135199,79.470037,30.286109
135200,30.006335,79.3568573
135201,27.4256111,76.05725
135202,21.63265,71.64225
135203,21.7749722,72.1478889
135204,21.75001,71.76091
135205,21.35275,72.0366389
135206,22.9756667,88.4353889
135207,26.016,88.10704
135208,26.016,88.01704
135209,26.016,88.10704
135210,23.34,87.81
135211,23.3,87.78
135212,23.32,87.83
135213,23.3,87.75
135214,23.31,87.82
135215,22.96,87.81
135216,22.2995278,70.7753889
135217,22.3032222,70.7927778
135218,22.3026111,70.8034722
135219,22.2931667,70.8027222
135220,22.6553333,70.7494444
135221,22.3135,70.7881666
135222,29.1019,77.2635
135223,22.32,88.39
135224,22.95,88.39
135225,26.016,88.10704
135226,26.016,88.10704
135227,26.016,88.10704
135228,26.016,88.10704
135229,25.38,88.27
135230,25.25,88.77
135231,25.25,88.77
135232,25.25,88.77
135233,25.25,88.77
135234,25.45,88.16
135235,25.67,88.33
135236,25.67,88.33
135237,25.67,88.33
135238,25.67,88.33
135239,23.95425,88.03725
135240,24.6339444,88.0206111
135241,25.42,88.53
135242,25.42,88.6
135243,25.42,88.6
135244,25.42,88.73
135245,25.42,88.73
135246,25.38,88.27
135247,25.36,88.73
135248,25.36,88.52
135249,25.38,88.27
135250,25.38,88.27
135251,25.38,88.27
135252,25.45,88.16
135253,25.36,88.52
135254,25.36,88.52
135255,25.36,88.52
135256,25.36,88.52
135257,25.36,88.52
135258,25.36,88.52
135259,20.95,72.93
135260,20.92,73.09
135261,20.88,72.94
135262,21.04,72.99
135263,24.490417,86.690601
135264,24.244502,87.241744
135265,24.244502,87.241744
135266,26.234,81.24
135267,8.7040278,77.45975
135268,8.5727222,77.7535833
135269,27.175152,82.93146
135270,27.175547,82.930021
135271,27.175549,82.930019
135272,27.175543,82.930013
135273,27.175145,82.1527625
135274,27.175055,82.930064
135275,27.175042,82.330018
135276,27.17554,82.93001
135277,27.175582,80.930056
135278,27.271563,82.820974
135279,9.7,78.17
135280,9.46,78.22
135281,9.48,78.07
135282,9.46,78.05
135283,9.35,78.2
135284,9.57,78.17
135285,9.51,78.23
135286,9.63,78.36
135287,9.61,78.38
135288,9.39,77.6
135289,9.37,77.56
135290,9.33,77.61
135291,9.48,77.57
135292,9.36,77.49
135293,9.38,77.45
135294,9.43,77.49
135295,9.29,77.66
135296,9.32,77.67
135297,22.4586,87.7745
135298,22.4586,87.7745
135299,22.4586,87.7745
135300,22.4586,87.7745
135301,22.4042,87.7175
135302,22.4042,87.7175
135303,22.4042,87.7175
135304,22.4042,87.7175
135305,22.4042,87.7175
135306,22.7639,88.1081
135307,22.4586,87.7745
135308,22.3623,87.7811
135309,22.7639,88.1081
135310,22.8722,88.0876
135311,22.0550608,87.8966983
135312,22.9221,87.9839
135313,22.1138,88.112
135314,22.1138,88.112
135315,15.5934,88.112
135316,22.1594,88.3792
135317,15.5934,88.3792
135318,23.1832,87.9551
135319,23.1832,87.9551
135320,22.7248611,71.6273056
135321,26.9068611,77.2926111
135322,26.9066667,77.2933056
135323,26.9074167,77.2908056
135324,26.9074722,77.5355278
135325,30.284414,78.981141
135326,30.402371,79.130863
135327,30.459711,79.145681
135328,30.438105,79.056737
135329,30.436175,79.383572
135330,30.297656,79.185532
135331,30.298738,79.142859
135332,30.562764,79.084983
135333,30.581677,79.077569
135334,30.3249444,78.0416667
135335,24.9996111,88.1455
135336,35.45816,95.941386
135337,28.668878,78.398022
135338,28.056846,76.730766
135339,30.375336,79.180142
135340,30.322842,79.195512
135341,30.694772,79.514147
135342,30.297718,79.594218
135343,30.297715,79.584172
135344,30.020757,79.681082
135345,30.045391,79.776434
135346,30.11658,79.700721
135347,30.116482,79.700765
135348,30.105045,79.591246
135349,30.053876,79.286518
135350,12.00016667,76.39641667
135351,17.9698891,79.4966768
135352,18.0712222,79.5206944
135353,18.0045,79.5603333
135354,18.0261667,79.557
135355,18.3378056,80.4298611
135356,18.2669167,80.4828333
135357,18.1156944,79.7385833
135358,23.116019,83.193116
135359,26.3968889,72.4928056
135360,26.3210556,73.0474444
135361,26.2872222,73.002
135362,27.1343889,72.4146111
135363,24.244502,87.241744
135364,26.97272,80.20321
135365,24.823637,92.801827
135366,26.4348442,92.0296825
135367,18.863062,82.566686
135368,18.62,81.2257
135369,19.6543261,82.4362154
135370,19.372595,82.2805999
135371,19.258985,82.4566783
135372,82.0066443,19.8354768
135373,18.863062,82.566686
135374,18.62,83.15824
135375,18.224435,82.059782
135376,19.6654,84.00004
135377,19.38035,82.1874199
135378,17.9812583,81.5808366
135379,18.23001,82.0579916
135380,19.3433944,82.5181759
135381,81.80844,18.2380261
135382,82.7148249,19.30975
135383,14.7804722,79.0421667
135384,14.7398611,79.0598611
135385,14.5650197,78.7992764
135386,13.9411944,78.6786389
135387,14.1852222,78.698
135388,13.9978889,79.3105
135389,14.6175833,79.0470278
135390,14.1718889,79.3308611
135391,13.9472778,79.3462222
135392,82.1995604,19.6686452
135393,26.109905,85.377077
135394,26.71519,85.21529
135395,26.1264167,85.3818056
135396,26.1208,85.3647
135397,9.8,77.4
135398,9.6,77.66
135399,9.55,77.75
135400,20.70525,81.5481389
135401,20.8320833,81.7160556
135402,9.45325,77.7941389
135403,10.7789167,79.1400556
135404,27.777259,82.2252658
135405,25.396163,81.296433
135406,27.396433,82.996344
135407,27.026205,84.681313
135408,27.020524,82.119676
135409,22.3959,72.513
135410,22.73735,72.9049
135411,22.3647,72.5204
135412,22.73074,72.819633
135413,22.7525,72.6844722
135414,22.671619,72.893661
135415,22.6931389,72.8547222
135416,22.60975,72.8961111
135417,22.700001,72.870003
135418,23.996,85.371017
135419,23.98496,85.374398
135420,22.8358889,73.9937778
135421,23.15072,74.02775
135422,22.7768,73.6219
135423,22.7723,73.6117
135424,20.0977973,82.6357453
135425,19.0828183,83.9958266
135426,19.6654,83.15824
135427,22.742,71.1972
135428,22.81892,73.912851
135429,22.6488611,73.6184444
135430,22.6281389,73.5038611
135431,22.6543333,73.6468889
135432,22.7819792,73.617816
135433,25.256201,82.49964
135434,10.86,78.69
135435,26.5335833,86.1563333
135436,26.34725,86.0718611
135437,26.1950278,86.373
135438,11.07,78.78
135439,11.08,78.92
135440,31.300299,75.630428
135441,31.300299,75.630428
135442,31.300299,75.630428
135443,31.300299,75.630428
135444,31.300299,75.630428
135445,31.300299,75.630428
135446,31.300299,75.630428
135447,26.344714,86.07112
135448,26.61162,85.846367
135449,26.151243,85.893154
135450,26.34725,86.0718611
135451,26.332336,86.144649
135452,26.34725,86.0718611
135453,26.232787,86.170089
135454,26.120888,85.36472
135455,26.1264167,85.3818056
135456,25.9938056,85.59075
135457,26.1824,85.1146
135458,26.1264167,85.3818056
135459,22.975,88.435
135460,26.12531,85.1749
135461,26.6152,85.2052
135462,26.1386389,85.3655
135463,13.1271389,79.9108889
135464,13.1271389,79.9108889
135465,13.15075,79.91695
135466,22.50165,73.4774966
135467,22.8326944,73.4848889
135468,22.77675,73.6124444
135469,22.7963611,73.7968889
135470,22.6903889,73.5609722
135471,17.720372,83.316807
135472,16.5780278,81.9935556
135473,17.721906,83.328602
135474,22.3164444,72.6183611
135475,22.5591944,72.9641389
135476,22.5591944,72.9641389
135477,22.5591944,72.9641389
135478,22.318,72.6244166
135479,29.429415,77.877608
135480,29.564233,77.64071
135481,29.552968,77.676344
135482,29.307455,77.538252
135483,29.354917,77.533197
135484,29.515164,77.319375
135485,29.357561,76.390399
135486,29.45278,77.254904
135487,29.436782,77.296209
135488,21.64175,69.915649
135489,21.6854722,69.74425
135490,28.6215833,79.8163889
135491,29.4661667,77.7130833
135492,26.1484167,76.4659722
135493,28.5722222,77.1732778
135494,22.3635748,88.242525
135495,22.3456646,88.2426094
135496,22.3623998,88.249515
135497,28.5489444,77.2073056
135498,28.5428611,77.1960278
135499,27.9375,78.0818
135500,27.90933333,78.07472222
135501,27.373,77.5342
135502,28.0346,78.0941
135503,27.9001111,78.0728333
135504,27.9001111,78.0728333
135505,27.9001111,78.0728333
135506,27.867,78.2503056
135507,28.0131667,78.0670556
135508,27.8580833,78.3106667
135509,27.8851389,78.0673611
135510,27.8824722,78.0725278
135511,11.9344722,79.8350556
135512,11.1078889,77.3409444
135513,14.5113611,79.4105278
135514,14.0433333,80.0493611
135515,14.1284444,79.8408611
135516,14.9165278,79.9930556
135517,14.2087778,79.87125
135518,14.2737222,80.026
135519,14.9165278,79.9930556
135520,14.0037222,79.9040833
135521,12.9251389,80.1986944
135522,12.9251389,80.1986944
135523,12.9251389,80.1986944
135524,12.94609,79.9361
135525,12.8341885,79.703625
135526,12.9251389,80.1986944
135527,12.7913889,79.8169444
135528,12.875389,79.569861
135529,12.8305,79.7068611
135530,25.67,88.33
135531,25.67,88.33
135532,25.67,88.33
135533,25.87,87.84
135534,25.87,87.84
135535,25.22,88.77
135536,22.5067222,88.3452222
135537,22.5727778,88.3475
135538,25.36,88.52
135539,25.36,88.52
135540,23.57,88.6
135541,23.64,88.5
135542,23.84,88.55
135543,23.81,88.52
135544,23.81,88.58
135545,23.42,88.44
135546,23.41,88.5
135547,23.43,88.44
135548,23.69,88.47
135549,23.95,88.51
135550,24.0,88.58
135551,23.9,88.67
135552,23.92,88.65
135553,23.95,88.71
135554,23.76,88.54
135555,23.75,88.47
135556,23.75,88.51
135557,23.75,88.5
135558,23.74,88.49
135559,23.61,88.34
135560,23.64,88.34
135561,23.67,88.21
135562,23.69,88.39
135563,23.63,88.26
135564,23.62,88.26
135565,26.1808333,73.7002778
135566,25.9171389,72.7999722
135567,26.26075,73.0178333
135568,26.2986111,73.0289167
135569,20.768333,81.137
135570,19.6812915,78.5330564
135571,18.8776667,79.4468333
135572,19.3600556,79.2945
135573,19.0275278,79.1271944
135574,19.35351,79.4739999
135575,19.1206389,78.9958056
135576,18.9799444,79.4865278
135577,19.1652778,79.4097222
135578,18.8997778,79.4478889
135579,19.07175,79.6319444
135580,19.1799444,79.5003056
135581,25.2376944,85.0010833
135582,25.2191103,84.9888825
135583,25.2376944,85.0010833
135584,21.897571,83.390995
135585,11.4,79.7
135586,10.9577222,79.3803056
135587,21.035021,73.034821
135588,21.0526944,73.0845278
135589,21.1676,73.3697
135590,21.2237778,73.5796111
135591,21.0322,73.227798
135592,21.063564,73.234932
135593,21.1261979,73.3926141
135594,18.8831111,84.5829444
135595,18.5185278,84.1520556
135596,18.29625,83.8936944
135597,18.6661111,84.3686389
135598,20.7581667,75.6881944
135599,28.5380278,77.1935833
135600,28.3102,79.2061
135601,28.367,79.43
135602,28.266,79.148
135603,28.367,79.43
135604,22.3244354,88.239185
135605,22.3259784,88.2215336
135606,22.5291111,88.3882778
135607,26.4568889,76.457
135608,26.2914167,76.75625
135609,26.7309167,76.81675
135610,26.4938611,77.0133056
135611,26.1016389,75.9954167
135612,26.7795833,77.0334444
135613,29.2246111,76.13875
135614,29.5743333,75.7863056
135615,29.0931111,75.9581389
135616,23.3084639,86.9649066
135617,23.047248,87.446697
135618,23.3084739,86.9648966
135619,23.3084689,86.9649016
135620,23.250008,87.069992
135621,23.3084699,86.9649006
135622,22.74281,87.02795
135623,22.74281,87.02795
135624,22.74281,87.02795
135625,22.87735,86.9856
135626,22.981,86.7824
135627,22.92765,86.8997
135628,22.92765,86.8997
135629,22.92765,86.8997
135630,23.041,87.6075
135631,23.012804,87.593938
135632,23.041,87.6075
135633,23.66,88.3
135634,24.490417,86.690601
135635,24.490417,86.690601
135636,19.6697,83.09
135637,18.858345,82.5593783
135638,19.044975,82.550695
135639,18.8136042,82.710813
135640,19.0919116,83.18107
135641,18.7487116,82.80642
135642,18.9296816,82.7911283
135643,18.74951,82.8359183
135644,14.4785833,78.8220556
135645,14.1238333,79.2084167
135646,14.4681389,78.9743889
135647,13.9816,78.9147
135648,14.3833561,79.0263545
135649,21.0875556,72.7144722
135650,21.1984722,72.8342778
135651,20.1989722,72.8203611
135652,21.1992222,72.8033611
135653,14.68888889,77.58533333
135654,15.63316667,77.27386111
135655,15.68769444,77.48525
135656,15.77363889,77.13769444
135657,24.244502,87.241744
135658,24.244502,87.241744
135659,24.244502,87.241744
135660,17.6721944,75.9178056
135661,18.0636944,75.9701111
135662,17.5624444,75.9875556
135663,17.5151667,75.4466667
135664,17.6456667,75.7264722
135665,17.5151667,75.4466667
135666,17.6709444,75.9363611
135667,17.5151667,75.4466667
135668,23.041,87.6075
135669,23.0128087,87.5939347
135670,23.0127997,87.5939437
135671,22.9686,86.98905
135672,22.9222474,87.073659
135673,22.9222484,87.073658
135674,22.913637,87.0458561
135675,22.9222494,87.073657
135676,23.5096462,87.2294794
135677,23.4974,87.22275
135678,23.5513,87.11239
135679,23.5342929,87.205537
135680,23.5513,87.11239
135681,23.5513,87.11239
135682,23.14494,87.204477
135683,23.126,87.19865
135684,23.144939,87.204478
135685,27.069806,82.962389
135686,27.195789,82.648152
135687,25.126344,83.922179
135688,25.322676,84.256602
135689,25.026745,84.115805
135690,25.214741,89.441605
135691,18.4100556,78.7825556
135692,18.4216389,79.4675556
135693,18.6836111,79.5405833
135694,18.6614722,79.5039167
135695,18.7736667,79.4487222
135696,27.081869,83.065532
135697,27.081868,83.065539
135698,27.081871,83.065538
135699,27.081872,83.065542
135700,27.081873,83.065546
135701,27.081876,83.065545
135702,17.6776389,75.9118056
135703,17.9063333,75.4292222
135704,20.74,73.18
135705,20.68,73.17
135706,20.89,72.86
135707,20.86,72.91
135708,20.93,72.91
135709,20.95,72.94
135710,20.95,72.95
135711,20.92,72.83
135712,20.96,73.06
135713,24.490417,86.690601
135714,24.490417,86.690601
135715,24.244502,87.241744
135716,24.244502,87.241744
135717,24.244502,87.241744
135718,24.244502,87.241744
135719,24.244502,87.241744
135720,24.244502,87.241744
135721,24.244502,87.241744
135722,24.244502,87.241744
135723,24.244502,87.241744
135724,21.1984722,72.8342778
135725,21.6305,72.4818
135726,21.1865833,72.7624444
135727,21.1984722,72.8342778
135728,21.1673056,72.7006667
135729,21.157521,72.775471
135730,21.0821667,71.8795556
135731,21.16775,72.7858333
135732,21.143115,72.84311
135733,24.490417,86.690601
135734,24.490417,86.690601
135735,24.244502,87.241744
135736,24.244502,87.241744
135737,24.244502,87.241744
135738,24.244502,87.241744
135739,24.244502,87.241744
135740,21.1984722,72.8342778
135741,21.1984722,72.8342778
135742,22.1711111,71.6816944
135743,22.05381,71.679321
135744,22.25807,71.561371
135745,23.18,88.18
135746,23.13,88.1
135747,23.17,88.14
135748,23.14,88.14
135749,23.15,87.16
135750,23.21,88.16
135751,23.18,88.07
135752,23.23,88.16
135753,23.17,88.12
135754,23.2,88.2
135755,23.07,88.1
135756,23.09,88.05
135757,23.11,88.08
135758,23.33,87.98
135759,23.44,87.5
135760,22.98,87.89
135761,23.02,87.9
135762,23.06,87.93
135763,23.17,87.99
135764,23.18,88.01
135765,23.3,88.23
135766,23.36,88.13
135767,23.27,88.11
135768,23.34,88.13
135769,23.38,88.15
135770,23.35,88.2
135771,20.7212833,84.35794
135772,20.8304099,84.325845
135773,20.8380133,84.33347
135774,19.81688889,74.39738889
135775,19.44855556,74.60486111
135776,19.36288889,74.11241667
135777,20.8040316,84.0632033
135778,20.8033583,84.3017799
135779,19.35258333,74.64425
135780,19.38952778,74.65141667
135781,19.51994444,73.87083333
135782,19.76744444,74.47788889
135783,19.36391667,74.47488889
135784,19.4860278,74.9699167
135785,25.956931,80.150983
135786,21.871648,73.508652
135787,22.546127,85.808009
135788,21.714171,72.65235
135789,20.16579,84.4133983
135790,20.1,10.2
135791,19.2541,77.1025
135792,19.1254,78.2154
135793,23.2514,69.3014
135794,14.251,37.124
135795,26.39,82.65
135796,26.39,82.65
135797,8.1863889,77.4314444
135798,10.8753333,78.8152222
135799,16.055621,76.080444
135800,16.18125,75.6991667
135801,16.6,75.61
135802,16.0127222,75.5548611
135803,16.18125,75.6991667
135804,16.18125,75.6991667
135805,30.73455,76.78615
135806,30.6762222,76.7421111
135807,13.604106,74.694126
135808,13.3405,74.7488333
135809,18.7936944,78.9152778
135810,10.7603056,79.8465278
135811,25.94,83.55
135812,16.6092222,78.62425
135813,16.39975,78.63975
135814,16.8501111,78.6888056
135815,17.1374167,78.3199167
135816,13.446184,74.704565
135817,13.394671,74.736873
135818,13.400688,74.710743
135819,13.2361389,74.7459167
135820,13.2794444,74.8232778
135821,13.259717,74.747596
135822,13.17309,74.820201
135823,13.3350833,74.7488333
135824,10.56,79.04
135825,21.2128333,71.4675278
135826,28.7020833,77.26425
135827,28.6739166,77.2943611
135828,28.5105278,77.2424167
135829,28.5227222,77.2404444
135830,28.6921667,77.3042222
135831,28.6453611,77.1729722
135832,22.5511111,88.3620278
135833,22.5658333,88.35
135834,22.5725,88.3525
135835,22.5497222,88.3825
135836,22.5446389,88.3583889
135837,22.5727778,88.3475
135838,22.3895,88.3375278
135839,22.5663611,88.3509444
135840,22.5513333,88.3525833
135841,29.6327778,79.4328333
135842,22.4238333,87.3266944
135843,22.9933056,79.3448333
135844,22.9462778,79.1881944
135845,22.9462778,79.1881944
135846,26.36,88.82
135847,26.45,89.1
135848,23.43,89.06
135849,26.49,89.07
135850,26.42,89.12
135851,25.0533333,73.8847222
135852,22.5479444,88.3580556
135853,12.9861389,77.6521667
135854,12.1655833,77.1067778
135855,12.1518333,77.1334444
135856,12.9853889,77.6771389
135857,12.9447222,77.5740278
135858,13.0469264,77.5454255
135859,13.1989444,77.704
135860,13.03,77.6007
135861,13.0007222,77.6161389
135862,13.06375,77.6488611
135863,12.9838611,77.5896111
135864,12.1610278,78.0002222
135865,22.6951389,78.1948889
135866,28.58775,77.2505833
135867,28.522984,77.21452
135868,28.54,77.2000833
135869,28.5646944,77.2555833
135870,21.0533889,81.747
135871,21.6408355,82.7212261
135872,21.2340556,81.64675
135873,21.421479,82.88011
135874,21.13271,81.603
135875,21.093112,81.475138
135876,21.2395,81.6639167
135877,21.421479,82.88011
135878,21.62796,81.70273
135879,21.2595556,81.5774444
135880,21.30833,81.61776
135881,21.24125,81.61975
135882,21.2433611,81.6360556
135883,21.2514,81.6296
135884,18.6280833,79.9376111
135885,27.703965,81.930287
135886,27.503557,82.036479
135887,23.144935,87.204482
135888,22.3310697,88.2149693
135889,29.347267,77.798846
135890,29.359492,77.830002
135891,29.362232,77.908719
135892,29.272927,77.871952
135893,29.320585,77.888592
135894,29.283837,77.836419
135895,29.374702,77.225325
135896,29.568661,77.154086
135897,29.280733,77.381835
135898,29.291558,77.350346
135899,29.324496,77.352054
135900,29.268038,77.658749
135901,24.131311,88.190546
135902,24.0740556,87.7299167
135903,20.809613,73.708053
135904,20.809613,73.708053
135905,28.6448,77.2167
135906,20.809613,73.708053
135907,20.9480833,72.9201667
135908,26.1887778,91.7456389
135909,21.1665833,73.5605833
135910,21.317221,73.037781
135911,21.102636,72.573324
135912,21.1984722,72.8342778
135913,20.97728,73.364345
135914,21.072408,73.055604
135915,21.132239,73.042021
135916,21.101776,73.075601
135917,21.23045,72.970551
135918,14.51502778,77.76661111
135919,14.41497222,77.724
135920,21.2003611,73.4096389
135921,21.142349,73.48505
135922,20.878679,73.317818
135923,21.2161389,73.21975
135924,21.154732,73.211694
135925,20.96725,73.1676944
135926,21.513915,74.24078
135927,21.1984722,72.8342778
135928,21.17962,72.96202
135929,14.06247222,78.26680556
135930,30.344375,79.10122
135931,30.345472,79.121134
135932,30.414241,78.983422
135933,30.270263,78.832943
135934,30.069439,79.274713
135935,30.273472,79.153512
135936,30.251312,79.09417
135937,30.261695,79.1867
135938,30.263074,79.133686
135939,9.6641944,76.5343056
135940,9.380608,76.36342
135941,9.25,76.53
135942,9.25,76.53
135943,9.25,76.53
135944,9.6042778,76.5319722
135945,9.55503,76.51125
135946,9.54409,76.51811
135947,22.88825,88.40225
135948,22.88825,88.40225
135949,22.88825,88.40225
135950,22.88825,88.40225
135951,22.88825,88.40225
135952,22.88825,88.40225
135953,22.8361111,87.9691666
135954,22.8361111,87.9691666
135955,22.8361111,87.9691666
135956,22.8361111,87.9691666
